data_venda,cliente,produto,quantidade,forma_pagamento,preco_unitario,valor_total,categoria
2024-03-30 00:00:00,Cliente 131,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-03-10 21:00:00,Cliente 170,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-02-21 02:00:00,Cliente 21,Milkshake,3,Pix,12.0,36.0,Bebida
2024-02-04 04:00:00,Cliente 40,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-03-14 10:00:00,Cliente 67,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-05-07 00:00:00,Cliente 153,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-04-09 05:00:00,Cliente 127,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-04-04 13:00:00,Cliente 55,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-01-02 16:00:00,Cliente 180,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-03-13 03:00:00,Cliente 172,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-01-03 19:00:00,Cliente 109,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-02-11 03:00:00,Cliente 98,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-03-15 23:00:00,Cliente 184,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-04-16 17:00:00,Cliente 183,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-03-08 13:00:00,Cliente 112,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-03-09 23:00:00,Cliente 198,Sorvete Casquinha,1,Cartão Débito,5.0,5.0,Sorvete
2024-05-13 06:00:00,Cliente 115,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-02-23 06:00:00,Cliente 117,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-01-29 22:00:00,Cliente 87,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-05-08 15:00:00,Cliente 81,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-04-15 04:00:00,Cliente 66,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-02-15 05:00:00,Cliente 19,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-05-02 00:00:00,Cliente 135,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-04-13 07:00:00,Cliente 118,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-03-11 13:00:00,Cliente 191,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-04-06 11:00:00,Cliente 42,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-02-14 02:00:00,Cliente 42,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-02-02 10:00:00,Cliente 59,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-05-31 23:00:00,Cliente 20,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-01-21 13:00:00,Cliente 73,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-03-07 01:00:00,Cliente 17,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-03-03 04:00:00,Cliente 27,Açaí 500ml,2,Dinheiro,15.0,30.0,Açaí
2024-03-15 14:00:00,Cliente 175,Açaí Bowl,3,Cartão Crédito,22.0,66.0,Açaí
2024-01-28 12:00:00,Cliente 2,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-02-26 04:00:00,Cliente 63,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-02-25 07:00:00,Cliente 62,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-02-24 03:00:00,Cliente 100,Açaí 300ml,3,Pix,10.0,30.0,Açaí
2024-03-23 18:00:00,Cliente 19,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-05-07 12:00:00,Cliente 17,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-03-26 04:00:00,Cliente 69,Banana Split,3,Pix,18.0,54.0,Sobremesa
2024-05-16 08:00:00,Cliente 167,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-05-26 12:00:00,Cliente 117,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-03-21 08:00:00,Cliente 199,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-02-26 03:00:00,Cliente 81,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-02-14 02:00:00,Cliente 39,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-02-10 16:00:00,Cliente 36,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-01-21 01:00:00,Cliente 168,Milkshake,2,Pix,12.0,24.0,Bebida
2024-01-31 07:00:00,Cliente 173,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-04-15 07:00:00,Cliente 132,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-05-10 16:00:00,Cliente 153,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-02-12 23:00:00,Cliente 197,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-05-20 12:00:00,Cliente 158,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-01-15 06:00:00,Cliente 196,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-05-25 22:00:00,Cliente 29,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-03-01 07:00:00,Cliente 196,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-04-09 03:00:00,Cliente 51,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-04-13 13:00:00,Cliente 152,Açaí 500ml,3,Cartão Débito,15.0,45.0,Açaí
2024-04-02 13:00:00,Cliente 14,Milkshake,1,Cartão Crédito,12.0,12.0,Bebida
2024-04-18 14:00:00,Cliente 69,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-01-22 22:00:00,Cliente 146,Açaí Bowl,3,Cartão Crédito,22.0,66.0,Açaí
2024-03-20 00:00:00,Cliente 170,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-01-28 10:00:00,Cliente 57,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-03-27 09:00:00,Cliente 12,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-02-04 03:00:00,Cliente 17,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-04-20 12:00:00,Cliente 30,Açaí 700ml,1,Cartão Crédito,20.0,20.0,Açaí
2024-01-17 21:00:00,Cliente 88,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-04-04 23:00:00,Cliente 99,Milkshake,1,Cartão Crédito,12.0,12.0,Bebida
2024-04-17 12:00:00,Cliente 23,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-03-06 13:00:00,Cliente 129,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-03-16 11:00:00,Cliente 79,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-01-22 00:00:00,Cliente 32,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-01-08 10:00:00,Cliente 9,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-01-06 11:00:00,Cliente 15,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-03-17 22:00:00,Cliente 156,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-03-02 14:00:00,Cliente 152,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-04-09 19:00:00,Cliente 188,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-04-17 19:00:00,Cliente 163,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-02-02 03:00:00,Cliente 27,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-02-29 13:00:00,Cliente 109,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-03-29 11:00:00,Cliente 76,Sorvete Casquinha,1,Cartão Débito,5.0,5.0,Sorvete
2024-01-25 02:00:00,Cliente 148,Milkshake,2,Pix,12.0,24.0,Bebida
2024-04-30 21:00:00,Cliente 65,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-03-04 03:00:00,Cliente 177,Milkshake,3,Pix,12.0,36.0,Bebida
2024-01-09 01:00:00,Cliente 109,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-03-24 15:00:00,Cliente 129,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-02-19 09:00:00,Cliente 10,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-04-09 18:00:00,Cliente 47,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-05-04 22:00:00,Cliente 123,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-02-27 16:00:00,Cliente 59,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-03-15 16:00:00,Cliente 96,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-02-16 06:00:00,Cliente 190,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-05-18 21:00:00,Cliente 103,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-04-04 05:00:00,Cliente 124,Milkshake,1,Cartão Crédito,12.0,12.0,Bebida
2024-03-21 16:00:00,Cliente 86,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-04-19 04:00:00,Cliente 146,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-02-02 11:00:00,Cliente 112,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-01-11 21:00:00,Cliente 174,Banana Split,2,Cartão Crédito,18.0,36.0,Sobremesa
2024-01-31 09:00:00,Cliente 160,Banana Split,3,Dinheiro,18.0,54.0,Sobremesa
2024-01-12 18:00:00,Cliente 27,Açaí Bowl,2,Dinheiro,22.0,44.0,Açaí
2024-03-03 02:00:00,Cliente 18,Milkshake,2,Pix,12.0,24.0,Bebida
2024-05-23 19:00:00,Cliente 167,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-01-16 01:00:00,Cliente 177,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-05-26 16:00:00,Cliente 82,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-01-19 08:00:00,Cliente 172,Banana Split,3,Cartão Débito,18.0,54.0,Sobremesa
2024-03-30 04:00:00,Cliente 72,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-03-09 12:00:00,Cliente 54,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-04-26 16:00:00,Cliente 162,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-02-06 02:00:00,Cliente 71,Açaí Bowl,3,Cartão Crédito,22.0,66.0,Açaí
2024-03-01 07:00:00,Cliente 164,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-01-06 21:00:00,Cliente 146,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-02-24 18:00:00,Cliente 38,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-03-01 15:00:00,Cliente 187,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-04-26 12:00:00,Cliente 137,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-03-19 03:00:00,Cliente 200,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-03-17 23:00:00,Cliente 179,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-03-12 08:00:00,Cliente 35,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-04-22 12:00:00,Cliente 82,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-01-30 04:00:00,Cliente 133,Açaí 500ml,3,Cartão Débito,15.0,45.0,Açaí
2024-02-11 13:00:00,Cliente 142,Açaí 700ml,1,Dinheiro,20.0,20.0,Açaí
2024-03-28 08:00:00,Cliente 158,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-02-25 05:00:00,Cliente 4,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-02-06 16:00:00,Cliente 167,Açaí Bowl,2,Dinheiro,22.0,44.0,Açaí
2024-02-20 13:00:00,Cliente 192,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-02-18 07:00:00,Cliente 153,Açaí Bowl,1,Cartão Crédito,22.0,22.0,Açaí
2024-01-24 02:00:00,Cliente 156,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-01-17 19:00:00,Cliente 194,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-02-07 03:00:00,Cliente 150,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-05-01 08:00:00,Cliente 159,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-01-26 01:00:00,Cliente 23,Açaí Bowl,1,Cartão Débito,22.0,22.0,Açaí
2024-03-17 06:00:00,Cliente 48,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-01-15 04:00:00,Cliente 148,Sorvete Casquinha,1,Cartão Débito,5.0,5.0,Sorvete
2024-03-23 00:00:00,Cliente 125,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-01-30 07:00:00,Cliente 166,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-01-14 05:00:00,Cliente 55,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-04-21 01:00:00,Cliente 68,Açaí 300ml,3,Cartão Crédito,10.0,30.0,Açaí
2024-02-27 18:00:00,Cliente 88,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-04-11 05:00:00,Cliente 1,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-04-05 00:00:00,Cliente 135,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-03-16 00:00:00,Cliente 185,Milkshake,1,Cartão Crédito,12.0,12.0,Bebida
2024-02-26 23:00:00,Cliente 95,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-03-06 12:00:00,Cliente 140,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-02-04 00:00:00,Cliente 106,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-01-24 00:00:00,Cliente 133,Milkshake,3,Pix,12.0,36.0,Bebida
2024-05-30 00:00:00,Cliente 108,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-02-05 15:00:00,Cliente 178,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-03-16 12:00:00,Cliente 42,Açaí Bowl,3,Cartão Crédito,22.0,66.0,Açaí
2024-04-29 10:00:00,Cliente 102,Banana Split,2,Cartão Crédito,18.0,36.0,Sobremesa
2024-05-31 18:00:00,Cliente 124,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-01-08 14:00:00,Cliente 140,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-05-09 16:00:00,Cliente 103,Milkshake,2,Pix,12.0,24.0,Bebida
2024-03-06 14:00:00,Cliente 146,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-01-17 12:00:00,Cliente 194,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-03-12 23:00:00,Cliente 74,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-04-27 18:00:00,Cliente 108,Açaí 500ml,3,Cartão Crédito,15.0,45.0,Açaí
2024-03-04 05:00:00,Cliente 122,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-02-07 18:00:00,Cliente 17,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-02-26 12:00:00,Cliente 196,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-03-31 14:00:00,Cliente 71,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-05-31 05:00:00,Cliente 62,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-05-31 04:00:00,Cliente 41,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-01-01 00:00:00,Cliente 119,Açaí 500ml,1,Dinheiro,15.0,15.0,Açaí
2024-05-14 23:00:00,Cliente 162,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-01-01 18:00:00,Cliente 198,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-05-21 19:00:00,Cliente 45,Açaí 500ml,3,Pix,15.0,45.0,Açaí
2024-01-25 07:00:00,Cliente 58,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-01-19 23:00:00,Cliente 179,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-05-05 04:00:00,Cliente 126,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-03-25 20:00:00,Cliente 162,Açaí 700ml,1,Cartão Débito,20.0,20.0,Açaí
2024-02-17 04:00:00,Cliente 44,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-05-19 03:00:00,Cliente 15,Açaí 500ml,3,Dinheiro,15.0,45.0,Açaí
2024-04-13 20:00:00,Cliente 78,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-05-17 23:00:00,Cliente 70,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-03-22 08:00:00,Cliente 178,Açaí Bowl,2,Cartão Débito,22.0,44.0,Açaí
2024-05-20 12:00:00,Cliente 101,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-04-20 09:00:00,Cliente 160,Banana Split,3,Cartão Crédito,18.0,54.0,Sobremesa
2024-03-30 14:00:00,Cliente 195,Sorvete Casquinha,3,Cartão Crédito,5.0,15.0,Sorvete
2024-02-11 03:00:00,Cliente 3,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-05-18 09:00:00,Cliente 86,Açaí 500ml,1,Cartão Crédito,15.0,15.0,Açaí
2024-05-26 20:00:00,Cliente 74,Sorvete Casquinha,2,Cartão Crédito,5.0,10.0,Sorvete
2024-01-22 15:00:00,Cliente 51,Milkshake,1,Pix,12.0,12.0,Bebida
2024-05-14 08:00:00,Cliente 67,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-02-05 18:00:00,Cliente 76,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-01-08 05:00:00,Cliente 93,Sorvete Casquinha,2,Cartão Débito,5.0,10.0,Sorvete
2024-02-26 22:00:00,Cliente 176,Açaí 300ml,1,Dinheiro,10.0,10.0,Açaí
2024-05-07 04:00:00,Cliente 145,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-04-13 06:00:00,Cliente 7,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-01-31 06:00:00,Cliente 13,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-03-12 06:00:00,Cliente 120,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-03-19 03:00:00,Cliente 66,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-04-30 17:00:00,Cliente 4,Açaí 700ml,3,Cartão Débito,20.0,60.0,Açaí
2024-03-11 01:00:00,Cliente 138,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-02-26 03:00:00,Cliente 88,Milkshake,2,Pix,12.0,24.0,Bebida
2024-02-11 05:00:00,Cliente 17,Milkshake,3,Pix,12.0,36.0,Bebida
2024-04-21 22:00:00,Cliente 52,Banana Split,3,Cartão Débito,18.0,54.0,Sobremesa
2024-01-18 11:00:00,Cliente 134,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-01-25 17:00:00,Cliente 69,Açaí 300ml,2,Dinheiro,10.0,20.0,Açaí
2024-04-15 12:00:00,Cliente 137,Açaí 300ml,1,Cartão Crédito,10.0,10.0,Açaí
2024-03-14 22:00:00,Cliente 21,Açaí 300ml,2,Cartão Crédito,10.0,20.0,Açaí
2024-04-12 11:00:00,Cliente 24,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-02-08 23:00:00,Cliente 4,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-02-16 03:00:00,Cliente 152,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-02-17 08:00:00,Cliente 187,Milkshake,3,Dinheiro,12.0,36.0,Bebida
2024-01-14 19:00:00,Cliente 3,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-05-23 17:00:00,Cliente 68,Açaí 500ml,1,Pix,15.0,15.0,Açaí
2024-04-22 14:00:00,Cliente 101,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-03-28 00:00:00,Cliente 168,Banana Split,2,Cartão Débito,18.0,36.0,Sobremesa
2024-03-15 17:00:00,Cliente 176,Açaí 300ml,1,Cartão Crédito,10.0,10.0,Açaí
2024-02-09 22:00:00,Cliente 54,Sorvete Casquinha,1,Cartão Crédito,5.0,5.0,Sorvete
2024-01-05 08:00:00,Cliente 35,Açaí 300ml,2,Pix,10.0,20.0,Açaí
2024-01-09 09:00:00,Cliente 56,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-04-14 01:00:00,Cliente 108,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-03-17 18:00:00,Cliente 40,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-03-18 18:00:00,Cliente 68,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-03-24 04:00:00,Cliente 46,Açaí 300ml,3,Dinheiro,10.0,30.0,Açaí
2024-02-23 17:00:00,Cliente 78,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-02-07 21:00:00,Cliente 141,Sorvete Casquinha,1,Cartão Crédito,5.0,5.0,Sorvete
2024-01-09 17:00:00,Cliente 155,Açaí Bowl,3,Dinheiro,22.0,66.0,Açaí
2024-01-24 10:00:00,Cliente 6,Banana Split,3,Cartão Crédito,18.0,54.0,Sobremesa
2024-05-12 21:00:00,Cliente 17,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-04-25 00:00:00,Cliente 164,Açaí Bowl,3,Pix,22.0,66.0,Açaí
2024-05-23 16:00:00,Cliente 99,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-05-30 22:00:00,Cliente 81,Açaí 700ml,1,Pix,20.0,20.0,Açaí
2024-03-06 03:00:00,Cliente 2,Açaí 500ml,2,Cartão Débito,15.0,30.0,Açaí
2024-02-02 02:00:00,Cliente 77,Banana Split,1,Cartão Crédito,18.0,18.0,Sobremesa
2024-05-11 11:00:00,Cliente 180,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-04-14 05:00:00,Cliente 66,Açaí 500ml,2,Cartão Crédito,15.0,30.0,Açaí
2024-04-23 02:00:00,Cliente 52,Açaí 700ml,3,Dinheiro,20.0,60.0,Açaí
2024-01-27 04:00:00,Cliente 92,Açaí 700ml,1,Cartão Crédito,20.0,20.0,Açaí
2024-05-29 09:00:00,Cliente 171,Açaí 700ml,3,Cartão Crédito,20.0,60.0,Açaí
2024-03-08 20:00:00,Cliente 22,Açaí Bowl,3,Cartão Crédito,22.0,66.0,Açaí
2024-03-11 21:00:00,Cliente 111,Açaí 700ml,1,Dinheiro,20.0,20.0,Açaí
2024-01-17 02:00:00,Cliente 107,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-03-21 15:00:00,Cliente 183,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-05-22 13:00:00,Cliente 67,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-04-07 15:00:00,Cliente 188,Açaí 700ml,1,Cartão Crédito,20.0,20.0,Açaí
2024-04-06 01:00:00,Cliente 186,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
2024-02-16 00:00:00,Cliente 140,Sorvete Casquinha,1,Dinheiro,5.0,5.0,Sorvete
2024-01-12 03:00:00,Cliente 69,Açaí 300ml,1,Pix,10.0,10.0,Açaí
2024-04-12 18:00:00,Cliente 84,Banana Split,1,Pix,18.0,18.0,Sobremesa
2024-04-05 02:00:00,Cliente 103,Açaí Bowl,2,Cartão Crédito,22.0,44.0,Açaí
2024-03-18 08:00:00,Cliente 39,Sorvete Casquinha,2,Pix,5.0,10.0,Sorvete
2024-05-20 22:00:00,Cliente 13,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-03-24 06:00:00,Cliente 41,Sorvete Casquinha,2,Dinheiro,5.0,10.0,Sorvete
2024-05-06 09:00:00,Cliente 57,Sorvete Casquinha,3,Pix,5.0,15.0,Sorvete
2024-02-27 12:00:00,Cliente 181,Milkshake,3,Cartão Crédito,12.0,36.0,Bebida
2024-02-21 12:00:00,Cliente 12,Açaí 300ml,1,Cartão Crédito,10.0,10.0,Açaí
2024-01-24 21:00:00,Cliente 13,Sorvete Casquinha,3,Dinheiro,5.0,15.0,Sorvete
2024-01-03 00:00:00,Cliente 120,Açaí 700ml,2,Pix,20.0,40.0,Açaí
2024-02-17 22:00:00,Cliente 97,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-01-10 06:00:00,Cliente 57,Açaí Bowl,1,Dinheiro,22.0,22.0,Açaí
2024-05-03 16:00:00,Cliente 40,Milkshake,2,Cartão Débito,12.0,24.0,Bebida
2024-05-19 14:00:00,Cliente 118,Banana Split,2,Dinheiro,18.0,36.0,Sobremesa
2024-02-29 15:00:00,Cliente 80,Açaí 700ml,2,Cartão Crédito,20.0,40.0,Açaí
2024-03-04 16:00:00,Cliente 128,Açaí 700ml,3,Pix,20.0,60.0,Açaí
2024-05-20 05:00:00,Cliente 173,Sorvete Casquinha,1,Pix,5.0,5.0,Sorvete
2024-03-16 19:00:00,Cliente 35,Açaí 700ml,2,Cartão Débito,20.0,40.0,Açaí
2024-04-06 20:00:00,Cliente 3,Açaí 300ml,1,Cartão Débito,10.0,10.0,Açaí
2024-03-01 21:00:00,Cliente 120,Açaí 700ml,1,Cartão Crédito,20.0,20.0,Açaí
2024-02-17 02:00:00,Cliente 5,Sorvete Casquinha,3,Cartão Débito,5.0,15.0,Sorvete
2024-03-11 01:00:00,Cliente 11,Banana Split,1,Dinheiro,18.0,18.0,Sobremesa
2024-04-12 19:00:00,Cliente 126,Açaí 700ml,2,Dinheiro,20.0,40.0,Açaí
2024-04-20 18:00:00,Cliente 71,Milkshake,2,Cartão Crédito,12.0,24.0,Bebida
2024-05-25 20:00:00,Cliente 117,Açaí Bowl,1,Pix,22.0,22.0,Açaí
2024-01-16 14:00:00,Cliente 184,Milkshake,1,Cartão Crédito,12.0,12.0,Bebida
2024-03-29 08:00:00,Cliente 138,Milkshake,3,Cartão Débito,12.0,36.0,Bebida
2024-03-25 05:00:00,Cliente 106,Banana Split,2,Pix,18.0,36.0,Sobremesa
2024-02-13 21:00:00,Cliente 116,Açaí 500ml,2,Pix,15.0,30.0,Açaí
2024-05-15 19:00:00,Cliente 162,Açaí Bowl,1,Pix,22.0,22.0,Açaí
2024-05-23 03:00:00,Cliente 67,Milkshake,1,Cartão Débito,12.0,12.0,Bebida
2024-03-19 17:00:00,Cliente 200,Milkshake,1,Dinheiro,12.0,12.0,Bebida
2024-03-16 23:00:00,Cliente 31,Açaí 500ml,2,Dinheiro,15.0,30.0,Açaí
2024-03-02 10:00:00,Cliente 75,Banana Split,1,Cartão Débito,18.0,18.0,Sobremesa
2024-04-03 10:00:00,Cliente 71,Açaí Bowl,3,Cartão Débito,22.0,66.0,Açaí
